Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
2022-02-13,22,"32,8","29,1",73.0,"3,4","4,5",4.0,110.0,2.0,E 
2022-02-14,"21,8","31,4",28,81.0,0,"8,8",4.0,310.0,2.0,W 
2022-02-15,"22,7","32,8","27,1",87.0,"0,8",6,6.0,250.0,3.0,S 
2022-02-16,23,"30,4","27,2",88.0,"6,9","6,3",4.0,130.0,2.0,NW
2022-02-17,"22,8","32,2","28,4",83.0,"0,7","2,4",3.0,150.0,2.0,SE
2022-02-18,,"29,2","27,4",80.0,"3,6","4,2",6.0,180.0,2.0,S 
2022-02-19,"22,6","32,7",29,79.0,"0,2","4,5",5.0,330.0,2.0,E 
2022-02-20,"22,4","33,2","29,5",75.0,,9,4.0,310.0,3.0,NW
2022-02-21,"23,2","33,2","29,5",76.0,0,"9,9",4.0,340.0,2.0,SE
2022-02-22,23,"32,6","28,6",82.0,,9,4.0,100.0,2.0,SE
2022-02-23,"22,4","31,6","27,3",84.0,"4,8","7,7",3.0,330.0,2.0,N 
2022-02-24,"22,2",31,"27,9",79.0,"19,7","7,3",5.0,110.0,3.0,E 
2022-02-25,"22,4","30,4","27,9",78.0,,"4,9",6.0,130.0,4.0,SE
2022-02-26,"23,8","30,4","26,9",83.0,0,"5,2",5.0,120.0,3.0,SE
2022-02-27,"23,2","28,4","25,5",91.0,,1,3.0,150.0,2.0,SE
2022-02-28,23,"31,2","26,6",86.0,"8,6","0,1",3.0,160.0,2.0,SE
2022-03-01,23,"30,8","27,7",83.0,"36,2",5,6.0,140.0,3.0,SE
2022-03-02,"23,1","31,6","27,2",87.0,0,"1,7",4.0,320.0,2.0,SE
2022-03-03,"23,2","31,8","27,7",83.0,"22,4","4,5",2.0,130.0,1.0,SE
2022-03-04,,"32,7","28,8",78.0,,"1,6",3.0,360.0,2.0,S 
2022-03-05,"22,6","29,6","26,6",85.0,,8,7.0,160.0,2.0,SE
2022-03-06,"22,2","32,6","28,2",83.0,"0,8","0,4",3.0,300.0,2.0,SE
2022-03-07,"22,2","31,2","28,4",80.0,"2,6","6,5",4.0,120.0,2.0,SE
2022-03-08,"22,8","30,2","27,3",86.0,,"6,1",5.0,320.0,3.0,SE
2022-03-09,"22,8","31,8","27,1",86.0,"15,3",0,4.0,80.0,2.0,E 
2022-03-10,,32,"28,5",80.0,"2,8","4,5",3.0,140.0,2.0,NE
2022-03-11,"22,2","31,6","27,2",84.0,42,3,3.0,270.0,2.0,S 
2022-03-12,23,"31,6","28,9",80.0,"5,5","5,3",3.0,290.0,2.0,W 
2022-03-13,23,"32,8",29,79.0,,8,4.0,280.0,2.0,SE
2022-03-14,"23,2","31,4",28,82.0,0,9,3.0,70.0,1.0,C 
2022-03-15,"23,2","33,1","29,1",79.0,,2,5.0,160.0,2.0,SE
2022-03-16,"23,8","32,4","27,3",86.0,"0,1","8,5",6.0,310.0,2.0,SE
2022-03-17,24,"32,2","27,2",85.0,"17,5",3,3.0,270.0,2.0,SE
2022-03-18,"23,6",32,"28,6",79.0,"9,2","3,1",4.0,150.0,2.0,C 
2022-03-19,"23,6","29,8","26,9",86.0,"9,5","5,1",4.0,220.0,2.0,S 
2022-03-20,24,"31,8",28,82.0,"10,6",0,3.0,320.0,1.0,C 
2022-03-21,24,"31,2","28,7",73.0,"0,8","2,2",5.0,220.0,2.0,SW
2022-03-22,"23,2","33,7","29,5",75.0,,2,6.0,310.0,2.0,SE
2022-03-23,"23,2","33,4","28,4",81.0,0,6,4.0,160.0,2.0,S 
2022-03-24,"23,4","31,8",28,82.0,22,6,2.0,160.0,1.0,S 
2022-03-25,,32,"27,9",83.0,"1,4","2,5",5.0,180.0,2.0,SE
2022-03-26,"24,2","32,5","27,9",83.0,"5,8","4,7",6.0,330.0,2.0,SE
2022-03-27,"22,3","32,8",29,76.0,"3,6","4,6",3.0,220.0,2.0,SE
2022-03-28,"22,2","33,2","28,1",80.0,,9,4.0,150.0,2.0,SE
2022-03-29,"22,6","32,6","27,9",81.0,"0,9",7,4.0,320.0,2.0,SE
2022-03-30,"22,8","32,4","28,7",78.0,"9,4","5,8",4.0,270.0,2.0,SE
2022-03-31,"22,4","32,5","27,7",82.0,,"7,8",4.0,310.0,2.0,SE
2022-04-01,"22,5","32,8","29,3",74.0,0,"6,5",3.0,310.0,2.0,NW
2022-04-02,"22,4","32,6","29,1",79.0,0,8,3.0,320.0,2.0,NW
2022-04-03,"24,2","30,6","25,9",92.0,0,"4,5",4.0,80.0,2.0,S 
2022-04-04,,"31,8",28,78.0,"33,1","2,9",3.0,240.0,2.0,SE
2022-04-05,"22,2","29,8","26,1",89.0,"8,5","8,7",3.0,130.0,2.0,SE
2022-04-06,23,30,"27,2",85.0,"5,9","0,3",2.0,140.0,1.0,SE
2022-04-07,"23,3","32,6","27,6",79.0,"0,6",1,3.0,150.0,1.0,SE
2022-04-08,"22,4",33,"27,9",79.0,,6,7.0,130.0,2.0,SE
2022-04-09,22,"32,2","28,2",79.0,"24,4","7,1",3.0,80.0,2.0,SE
2022-04-10,"22,6","32,8","29,3",74.0,1,6,5.0,310.0,2.0,SE
2022-04-11,"23,2","32,4","28,5",78.0,0,"7,1",4.0,310.0,2.0,S 
2022-04-12,"22,4","33,6",30,69.0,0,"6,4",4.0,320.0,2.0,NW
2022-04-13,"22,5","33,6","28,5",76.0,0,"10,7",4.0,120.0,2.0,SE
2022-04-14,"22,4",34,"29,9",71.0,,"6,4",5.0,310.0,2.0,SE
2022-04-15,"22,2","33,6","30,3",74.0,0,"10,1",4.0,320.0,2.0,SE
2022-04-16,"23,7","33,4",30,75.0,0,10,5.0,320.0,2.0,NW
2022-04-17,"23,6","33,9","30,3",72.0,0,"9,6",8.0,140.0,3.0,NW
2022-04-18,23,"33,6","29,7",73.0,0,"9,8",3.0,130.0,2.0,S 
2022-04-19,23,"33,8","29,5",76.0,,"8,2",4.0,300.0,2.0,SE
2022-04-20,"23,6","31,8","28,1",84.0,6,"6,8",4.0,310.0,2.0,SE
2022-04-21,"23,2","33,4","29,5",78.0,,"4,6",4.0,290.0,2.0,SE
2022-04-22,23,"32,9","29,3",80.0,0,"6,7",2.0,360.0,1.0,C 
2022-04-23,,"32,8","29,7",77.0,2,"5,3",3.0,110.0,2.0,E 
2022-04-24,"23,4","34,4","30,7",71.0,,5,3.0,140.0,2.0,E 
2022-04-25,"23,2",34,"28,4",80.0,0,"9,6",5.0,140.0,2.0,SE
2022-04-26,"23,2","32,6","29,4",76.0,"33,8","7,3",5.0,190.0,2.0,S 
2022-04-27,"23,6","32,6","29,8",78.0,,"5,2",3.0,350.0,1.0,S 
2022-04-28,24,"34,4","30,7",72.0,"0,5","6,9",3.0,200.0,1.0,C 
2022-04-29,"23,8",33,30,77.0,,"9,2",4.0,300.0,2.0,W 
2022-04-30,24,"34,2","30,2",76.0,0,"6,3",4.0,280.0,2.0,W 
2022-05-01,"23,9","34,4","30,2",76.0,0,"8,5",3.0,150.0,2.0,S 
2022-05-02,"24,6","32,8","29,6",76.0,0,"6,9",3.0,130.0,2.0,S 
2022-05-03,"24,7","32,2","29,4",73.0,,"4,6",7.0,190.0,3.0,S 
2022-05-04,"24,6","32,2","28,9",82.0,,"2,7",3.0,320.0,2.0,SE
2022-05-05,"24,4","32,4","29,2",76.0,"1,5","4,5",5.0,200.0,2.0,S 
2022-05-06,"24,2","32,2","27,8",82.0,"8,9","2,8",5.0,310.0,2.0,S 
2022-05-07,"24,2","34,2","30,1",74.0,,2,4.0,320.0,2.0,SE
2022-05-08,"24,5","34,2",30,73.0,,"4,2",4.0,200.0,2.0,S 
2022-05-09,"24,2","33,2","29,2",78.0,,4,3.0,120.0,2.0,S 
2022-05-10,"23,8","34,2","29,7",77.0,"1,5",1,4.0,320.0,2.0,SE
2022-05-11,"23,7","31,6","28,9",79.0,"1,6","7,9",3.0,210.0,2.0,S 
2022-05-12,"24,2",34,"30,5",64.0,0,"0,4",8.0,170.0,3.0,SW
2022-05-13,24,"33,8",30,75.0,,8,4.0,210.0,2.0,NW
2022-05-14,24,"34,6","30,7",71.0,,"6,1",5.0,310.0,2.0,SE
2022-05-15,"23,4","34,6","30,4",72.0,0,"9,3",4.0,140.0,2.0,SE
2022-05-16,"23,3","34,4","29,9",73.0,"0,2","9,1",3.0,140.0,2.0,SE
2022-05-17,"23,8","35,2","31,1",70.0,0,"3,4",4.0,160.0,2.0,SE
2022-05-18,"23,2","35,2","31,3",59.0,0,"7,8",4.0,280.0,2.0,SW
2022-05-19,"22,4","35,4","31,3",58.0,,"9,2",4.0,240.0,2.0,SE
2022-05-20,"22,3","34,4","30,6",62.0,0,"8,5",5.0,320.0,3.0,W 
2022-05-21,"22,6","34,7","30,3",66.0,0,"8,6",4.0,240.0,2.0,SW
2022-05-22,"22,4","34,4","30,7",64.0,,"4,3",6.0,170.0,3.0,S 
2022-05-23,"22,9","36,8",32,58.0,0,"10,1",3.0,210.0,2.0,SW
2022-05-24,23,"36,6","32,2",58.0,,"9,5",3.0,220.0,2.0,SW
2022-05-25,23,"34,1","30,8",61.0,0,"9,4",3.0,180.0,2.0,S 
2022-05-26,"23,4","35,2","31,3",61.0,,"3,2",3.0,200.0,2.0,SW
2022-05-27,"22,8","34,2","30,7",60.0,,"9,9",4.0,230.0,2.0,SW
2022-05-28,23,"33,6","29,1",64.0,0,"7,7",5.0,220.0,3.0,SW
2022-05-29,,31,"26,9",77.0,"14,6",4,5.0,310.0,2.0,E 
2022-05-30,24,31,27,81.0,"81,1","0,6",5.0,320.0,2.0,NW
2022-05-31,"23,6","33,4","27,1",80.0,"2,7","1,9",5.0,320.0,2.0,SE
2022-06-01,"23,8","31,6","27,4",80.0,"2,8","3,7",4.0,210.0,2.0,SW
2022-06-02,"23,8","31,2","28,8",70.0,"13,7","2,8",5.0,200.0,3.0,S 
2022-06-03,"23,4","32,6","29,1",68.0,"2,1","3,5",6.0,180.0,3.0,S 
2022-06-04,"23,2","34,1","28,8",73.0,0,"3,3",4.0,350.0,2.0,E 
2022-06-05,"23,1","33,4","28,6",76.0,,"5,9",4.0,320.0,2.0,C 
2022-06-06,"22,6","32,8","29,2",73.0,"0,1","4,7",2.0,150.0,2.0,SE
2022-06-07,"22,4","33,2","29,1",69.0,0,"3,3",4.0,320.0,2.0,SE
2022-06-08,"22,6","34,6","29,8",67.0,0,,6.0,330.0,2.0,SE
2022-06-09,"22,8","34,4","30,2",66.0,,"7,6",5.0,130.0,2.0,SE
2022-06-10,"22,6",31,"27,1",83.0,,"9,5",3.0,110.0,2.0,SE
2022-06-11,22,"33,4","29,6",65.0,,"0,4",5.0,230.0,2.0,NW
2022-06-12,22,"33,6","29,7",65.0,0,"9,9",4.0,130.0,2.0,SE
2022-06-13,"21,7","33,8","29,6",68.0,"0,5","4,2",5.0,310.0,3.0,NW
2022-06-14,"21,8","34,8","27,8",78.0,,"9,5",6.0,140.0,2.0,SE
2022-06-15,23,"30,4","27,3",78.0,"19,9","6,7",4.0,210.0,2.0,SW
2022-06-16,,"33,6","29,5",71.0,,"0,7",3.0,290.0,2.0,W 
2022-06-17,"23,2","33,2",29,74.0,"5,7","6,6",5.0,320.0,2.0,SE
2022-06-18,"23,6","32,8","28,8",75.0,"0,9","7,9",7.0,300.0,3.0,SE
2022-06-19,"22,6","32,6","28,7",77.0,,"6,4",3.0,340.0,1.0,SE
2022-06-20,"22,6",33,"29,6",70.0,0,3,5.0,320.0,2.0,NW
2022-06-21,"23,2","31,2","27,9",77.0,,"9,7",4.0,310.0,2.0,SE
2022-06-22,"23,2","33,6","28,4",73.0,0,"3,9",3.0,140.0,2.0,C 
2022-06-23,,"30,8","26,2",83.0,"6,4","7,2",4.0,180.0,2.0,SE
2022-06-24,"22,8",31,"28,2",72.0,"23,1","1,7",3.0,210.0,2.0,SE
2022-06-25,"22,6","34,2","29,7",65.0,0,"0,1",5.0,330.0,3.0,SE
2022-06-26,"22,6","32,2","29,2",72.0,"0,9","8,6",3.0,130.0,2.0,SE
2022-06-27,"23,2","33,6","28,4",74.0,,"7,8",3.0,110.0,2.0,S 
2022-06-28,"23,2","33,6","29,3",71.0,,"5,1",4.0,320.0,2.0,SE
2022-06-29,"23,4","33,8","30,5",62.0,,6,7.0,190.0,4.0,S 
2022-06-30,"23,6","34,7","31,9",52.0,0,"8,9",10.0,170.0,4.0,S 
2022-07-01,"23,2","34,2",29,72.0,,"8,1",4.0,310.0,2.0,S 
2022-07-02,"23,2","29,8","28,1",71.0,"7,5","5,3",9.0,170.0,4.0,S 
2022-07-03,"24,2","31,2","29,9",63.0,,"0,8",6.0,170.0,4.0,S 
2022-07-04,"25,6","31,2","28,7",68.0,,"2,9",6.0,250.0,2.0,S 
2022-07-05,"24,4","33,6","30,6",62.0,"0,5",0,5.0,240.0,2.0,S 
2022-07-06,"24,4","35,8","32,3",55.0,0,"3,5",5.0,180.0,2.0,W 
2022-07-07,"22,8","35,4","31,2",58.0,0,"10,8",4.0,180.0,3.0,S 
2022-07-08,"22,8","34,8","31,7",59.0,,"10,4",7.0,180.0,4.0,S 
2022-07-09,,"34,6","31,7",62.0,,"7,3",6.0,170.0,5.0,S 
2022-07-10,"26,8","32,4","30,9",58.0,0,"6,7",5.0,180.0,3.0,S 
2022-07-11,26,"32,8","29,9",65.0,0,"0,9",6.0,170.0,3.0,SW
2022-07-12,"24,4","31,4",29,71.0,"11,7","1,5",3.0,220.0,1.0,SW
2022-07-13,23,33,"29,9",68.0,"0,2","0,1",4.0,230.0,2.0,NW
2022-07-14,"23,8","33,6","30,6",63.0,0,"4,8",4.0,240.0,3.0,W 
2022-07-15,"23,2","35,5","31,3",58.0,0,"11,1",4.0,240.0,2.0,SW
2022-07-16,23,"34,7","30,7",66.0,0,"9,4",3.0,230.0,2.0,SE
2022-07-17,23,"35,6","30,9",63.0,,"7,5",4.0,310.0,2.0,SE
2022-07-18,"23,5","35,8","31,4",60.0,0,"7,6",3.0,160.0,2.0,SE
2022-07-19,,"34,4","30,4",58.0,,"10,6",5.0,180.0,2.0,SW
2022-07-20,"21,4","34,8","30,7",56.0,,"8,9",3.0,210.0,2.0,SW
2022-07-21,"21,4","33,2","29,3",69.0,0,"10,2",5.0,130.0,2.0,C 
2022-07-22,"21,4","33,4","29,8",66.0,,5,3.0,140.0,1.0,C 
2022-07-23,"23,4","31,8","28,4",77.0,"9,1","4,5",5.0,320.0,2.0,NW
2022-07-24,"23,6","30,9","27,5",82.0,"2,9","4,5",5.0,320.0,2.0,NW
2022-07-25,"22,8","32,6","27,2",82.0,6,"1,3",4.0,320.0,2.0,S 
2022-07-26,"22,8","32,1","27,8",84.0,"49,6",6,3.0,280.0,2.0,SE
2022-07-27,23,"31,6","27,3",84.0,"27,7",7,3.0,80.0,2.0,SE
2022-07-28,"23,5",32,"28,1",80.0,1,,3.0,130.0,2.0,E 
2022-07-29,,"32,5","28,2",76.0,"2,5",4,3.0,210.0,2.0,S 
2022-07-30,"23,8",31,"29,1",64.0,1,"4,4",5.0,170.0,4.0,S 
2022-07-31,"23,2","33,2","29,3",69.0,0,"1,3",4.0,220.0,2.0,SW
2022-08-01,"23,4","32,7","29,2",71.0,0,"8,5",3.0,260.0,2.0,SE
2022-08-02,"23,8",30,"25,7",86.0,"18,5","3,3",5.0,170.0,2.0,S 
2022-08-03,"23,8","31,4","27,9",73.0,"13,3",0,6.0,180.0,4.0,S 
2022-08-04,23,32,"28,3",68.0,"6,5","2,6",5.0,170.0,2.0,S 
2022-08-05,"23,4",33,"30,3",62.0,,2,4.0,260.0,2.0,W 
2022-08-06,"23,6","30,9","28,2",72.0,,"3,8",4.0,190.0,2.0,S 
2022-08-07,"23,2","33,6","30,1",60.0,,"1,1",7.0,220.0,4.0,SW
2022-08-08,,"33,2","29,8",62.0,,"7,3",6.0,190.0,3.0,S 
2022-08-09,"23,3","33,8",30,62.0,0,9,4.0,220.0,2.0,S 
2022-08-10,"21,4","34,6","29,8",60.0,0,"9,3",4.0,220.0,2.0,SE
2022-08-11,"21,4","34,8","29,7",65.0,0,"11,5",3.0,350.0,2.0,S 
2022-08-12,"21,6","33,6","29,5",61.0,0,"9,4",7.0,190.0,4.0,S 
2022-08-13,"21,2","34,4",30,62.0,0,"9,2",3.0,150.0,2.0,SE
2022-08-14,"21,2",34,"29,7",72.0,0,"9,4",6.0,310.0,3.0,SE
2022-08-15,"23,6","34,8","29,5",70.0,0,"9,7",3.0,240.0,2.0,SE
2022-08-16,"22,9","33,3","29,9",68.0,,"8,5",3.0,170.0,2.0,SE
2022-08-17,,"34,4",29,72.0,0,8,3.0,170.0,2.0,SE
2022-08-18,"23,2",33,"29,1",75.0,,"6,1",4.0,270.0,2.0,SE
2022-08-19,"23,6","32,8","28,6",78.0,"13,5","4,6",3.0,160.0,2.0,SE
2022-08-20,"23,2","33,3","29,2",71.0,,"5,1",4.0,250.0,2.0,SW
2022-08-21,"23,2","33,2",30,68.0,"0,8","4,8",5.0,220.0,3.0,S 
2022-08-22,,"30,8","27,3",78.0,0,"7,3",3.0,240.0,2.0,E 
2022-08-23,"24,2","33,8","30,5",63.0,"5,8","1,4",5.0,230.0,2.0,SW
2022-08-24,24,"32,4","29,4",70.0,0,"8,7",4.0,310.0,2.0,NW
2022-08-25,"23,4","32,8","27,2",83.0,,"7,9",4.0,230.0,2.0,E 
2022-08-26,"23,3","30,8","27,6",78.0,"25,1","4,9",4.0,160.0,2.0,S 
2022-08-27,"23,2","30,6","27,2",79.0,"1,3","1,9",4.0,210.0,2.0,W 
2022-08-28,"23,2","32,8","29,6",68.0,,"0,4",4.0,220.0,2.0,SE
2022-08-29,"23,6","32,6","28,4",77.0,0,4,4.0,120.0,2.0,SW
2022-08-30,"22,5","31,8","26,7",87.0,"2,3","3,6",4.0,90.0,2.0,S 
2022-08-31,"23,2","32,2","27,3",85.0,"39,1","3,5",3.0,170.0,2.0,SE
2022-09-01,"23,5","31,6","25,9",87.0,"20,7","5,7",4.0,190.0,2.0,SE
2022-09-02,"22,6","31,8","28,8",71.0,"16,7","2,4",3.0,310.0,2.0,SE
2022-09-03,"22,4","32,1","28,8",68.0,,"5,9",5.0,260.0,3.0,SW
2022-09-04,"24,3",33,"30,1",63.0,,"4,9",5.0,190.0,3.0,S 
2022-09-05,"23,4","33,6","29,2",72.0,0,"8,6",3.0,100.0,1.0,SE
2022-09-06,"20,2",33,"29,3",65.0,,"4,6",5.0,180.0,2.0,S 
2022-09-07,"23,2","29,8","27,4",78.0,"2,2","5,3",4.0,180.0,2.0,SE
2022-09-08,"23,2","32,2","28,8",70.0,"4,3",0,3.0,180.0,2.0,S 
2022-09-09,"21,5",34,"30,2",64.0,0,"1,4",4.0,310.0,2.0,NW
2022-09-10,"21,4","34,9","29,9",62.0,,"10,3",3.0,260.0,2.0,SE
2022-09-11,"21,5",35,"30,4",61.0,0,"7,9",3.0,220.0,2.0,SE
2022-09-12,"23,2",34,"29,9",65.0,0,"7,7",5.0,330.0,3.0,NW
2022-09-13,21,"35,2","30,6",60.0,0,"8,4",4.0,250.0,2.0,SE
2022-09-14,"21,1","34,2","29,2",69.0,0,10,4.0,310.0,2.0,SE
2022-09-15,"22,4","32,6",29,77.0,"0,8","8,3",4.0,310.0,2.0,NW
2022-09-16,23,"34,3","30,3",68.0,2,"7,2",4.0,310.0,2.0,S 
2022-09-17,23,"34,8","30,5",65.0,0,"9,1",4.0,170.0,2.0,SW
2022-09-18,"22,8","33,1","30,3",61.0,,"8,5",7.0,180.0,4.0,S 
2022-09-19,,"34,6","30,4",63.0,,"7,1",3.0,280.0,2.0,SE
2022-09-20,"21,6","33,6","29,6",70.0,,"6,5",4.0,320.0,2.0,SE
2022-09-21,23,"33,6","29,6",68.0,0,"4,6",5.0,300.0,2.0,S 
2022-09-22,"22,7","34,9","30,6",60.0,0,"6,5",4.0,170.0,2.0,SW
2022-09-23,"23,2","32,4","28,3",75.0,0,"6,9",8.0,320.0,2.0,NW
2022-09-24,"22,1","32,7","28,6",69.0,5,"3,4",5.0,330.0,2.0,NW
2022-09-25,"22,1","34,2","29,9",69.0,"0,8","2,3",4.0,190.0,2.0,SE
2022-09-26,"22,4","34,4",30,66.0,0,"6,2",6.0,170.0,3.0,S 
2022-09-27,"22,8","29,6","26,3",84.0,0,"6,3",4.0,320.0,2.0,NW
2022-09-28,"23,2","29,8",28,72.0,"4,7","0,7",5.0,170.0,3.0,S 
2022-09-29,"24,2",31,"28,2",73.0,1,"0,8",4.0,180.0,2.0,S 
2022-09-30,"23,6",30,"27,6",78.0,9,"1,5",4.0,270.0,2.0,W 
2022-10-01,"23,1",32,"28,4",77.0,"3,4","0,7",4.0,310.0,2.0,NW
2022-10-02,,"33,4","30,2",66.0,,"2,9",3.0,210.0,2.0,SE
2022-10-03,"23,4","33,4","29,5",67.0,,"5,7",5.0,230.0,3.0,SW
2022-10-04,"23,2","31,4","27,7",79.0,,"5,1",4.0,220.0,2.0,SE
2022-10-05,23,31,27,83.0,"12,5","3,6",4.0,330.0,2.0,SE
2022-10-06,"23,7","31,9","27,6",83.0,"8,3","3,4",4.0,300.0,2.0,NW
2022-10-07,"23,8","29,4","27,1",80.0,"13,6","3,7",4.0,210.0,2.0,SW
2022-10-08,"23,4","31,4","28,5",76.0,,"0,3",4.0,330.0,2.0,SE
2022-10-09,"22,5","31,1","28,2",74.0,,"2,5",3.0,130.0,2.0,SE
2022-10-10,"22,3","32,6","28,5",73.0,0,"3,4",4.0,300.0,2.0,SE
2022-10-11,"22,8","33,6","29,7",68.0,0,"5,2",4.0,250.0,2.0,SE
2022-10-12,"22,8","31,8","28,6",76.0,0,"9,8",4.0,320.0,2.0,E 
2022-10-13,"22,3","32,2","28,3",74.0,0,"3,8",3.0,320.0,2.0,SE
2022-10-14,"22,2","32,2",29,71.0,"1,5","2,8",6.0,230.0,2.0,SW
2022-10-15,"23,1","31,8",27,82.0,"6,5","6,3",5.0,160.0,2.0,NW
2022-10-16,"23,3","27,8","26,4",85.0,"29,1","2,2",5.0,180.0,2.0,S 
2022-10-17,"23,2","30,6",27,79.0,"14,4",0,4.0,260.0,2.0,S 
2022-10-18,"23,2","29,2","26,8",84.0,"23,5","1,3",4.0,260.0,2.0,SW
2022-10-19,"23,6","30,8","27,4",82.0,"16,4",0,4.0,230.0,2.0,SW
2022-10-20,,"31,8","28,4",75.0,"21,9","1,2",3.0,120.0,2.0,S 
2022-10-21,"23,4","31,2",28,71.0,11,"2,1",4.0,210.0,2.0,SW
2022-10-22,24,"31,6","28,5",74.0,,"0,2",2.0,140.0,1.0,S 
2022-10-23,24,"30,8","28,1",80.0,,"0,5",3.0,320.0,2.0,NW
2022-10-24,"23,2","32,3","29,1",73.0,"12,4","1,6",4.0,230.0,2.0,SW
2022-10-25,"23,2",32,"28,7",75.0,0,"3,2",4.0,320.0,2.0,NW
2022-10-26,"23,4","30,6","27,8",82.0,0,"5,4",4.0,270.0,1.0,W 
2022-10-27,"23,4","30,2","26,5",89.0,,0,3.0,200.0,2.0,E 
2022-10-28,23,,28,78.0,"0,6","0,1",4.0,170.0,2.0,NW
2022-10-29,23,"30,9","28,1",80.0,0,"3,9",3.0,310.0,2.0,SE
2022-10-30,23,"30,8","26,3",89.0,"13,5","2,4",3.0,150.0,2.0,SE
2022-10-31,"22,8","30,8","27,1",84.0,"21,5","1,4",3.0,110.0,2.0,SE
2022-11-01,,"31,4","27,1",85.0,"1,2","4,3",3.0,150.0,2.0,SE
2022-11-02,23,"30,4","27,2",83.0,"3,7",3,3.0,160.0,2.0,SE
2022-11-03,"22,8","30,8","25,8",87.0,,"4,1",3.0,140.0,1.0,SE
2022-11-04,"22,8","30,6","25,7",89.0,"76,7",0,3.0,50.0,2.0,SE
2022-11-05,"22,6","30,6","27,1",81.0,9,0,3.0,320.0,2.0,SE
2022-11-06,"22,5","30,9","27,6",80.0,"21,1",,3.0,290.0,2.0,SE
2022-11-07,"22,8","31,4","26,5",87.0,"1,5",,4.0,300.0,2.0,SE
2022-11-08,"22,6","29,8","27,3",84.0,102,,3.0,330.0,2.0,NW
2022-11-09,"22,5","31,2","27,6",83.0,,5,3.0,100.0,2.0,E 
2022-11-10,"23,2",28,"26,1",92.0,7,"6,6",2.0,10.0,1.0,SE
2022-11-11,"23,8","28,6","26,4",87.0,"14,7","0,1",2.0,170.0,1.0,E 
2022-11-12,"23,2",27,"25,6",93.0,"15,6","0,3",3.0,320.0,2.0,S 
2022-11-13,"23,2",28,"26,2",87.0,"7,8",0,3.0,130.0,2.0,SE
2022-11-14,"23,2","29,6","26,5",87.0,"1,2","0,2",3.0,130.0,2.0,SE
2022-11-15,"23,4","30,8","27,8",82.0,"1,3","0,1",4.0,300.0,2.0,SE
2022-11-16,"23,4","29,4","27,4",87.0,,4,3.0,330.0,2.0,NW
2022-11-17,24,"32,2","28,9",77.0,"0,3","0,2",3.0,300.0,2.0,SW
2022-11-18,"23,8","31,6","29,3",75.0,,"6,1",3.0,320.0,2.0,E 
2022-11-19,"23,5",33,"29,1",74.0,0,"6,9",3.0,160.0,2.0,SE
2022-11-20,"24,2","32,6","29,1",73.0,,"5,9",3.0,260.0,2.0,W 
2022-11-21,"23,5","32,8","29,4",72.0,0,4,7.0,330.0,2.0,S 
2022-11-22,23,"33,2","29,6",71.0,0,"8,1",3.0,240.0,2.0,SW
2022-11-23,"22,2","33,4","28,6",75.0,0,"8,6",3.0,260.0,2.0,W 
2022-11-24,22,31,28,78.0,"0,9","7,3",3.0,260.0,2.0,W 
2022-11-25,"23,4","32,8","28,9",75.0,"1,9","1,4",5.0,170.0,2.0,S 
2022-11-26,"23,2","34,1","29,6",70.0,,"6,6",3.0,130.0,1.0,E 
2022-11-27,"22,3","33,4",29,71.0,0,"7,1",5.0,320.0,2.0,SE
2022-11-28,"21,9","33,8","30,2",69.0,0,"8,5",4.0,110.0,3.0,SE
2022-11-29,"23,8","31,6","27,9",81.0,,"9,4",3.0,120.0,2.0,SE
2022-11-30,"22,6",32,28,78.0,0,"3,9",4.0,320.0,2.0,NW
2022-12-01,"23,4","30,8","27,6",80.0,,"5,3",3.0,130.0,1.0,E 
2022-12-02,"22,8","29,8","26,5",81.0,0,"0,3",5.0,120.0,2.0,SE
2022-12-03,"22,2","29,2","27,2",78.0,"1,3","1,5",4.0,130.0,2.0,SE
2022-12-04,"22,2","29,4","26,9",84.0,0,"0,3",3.0,310.0,2.0,NW
2022-12-05,"23,2",31,"28,1",75.0,"2,8","0,2",6.0,170.0,3.0,S 
2022-12-06,23,30,"27,6",80.0,"3,5","2,5",2.0,180.0,1.0,S 
2022-12-07,"23,1","32,6","27,8",81.0,"1,2","0,6",4.0,160.0,2.0,SE
2022-12-08,"23,4","30,2","26,2",84.0,"4,9","5,3",3.0,310.0,2.0,S 
2022-12-09,"23,2","30,2","27,3",82.0,0,"1,7",4.0,100.0,3.0,SE
2022-12-10,"23,2","29,2","26,5",85.0,0,"2,3",3.0,330.0,2.0,NW
2022-12-11,"21,8","27,3","25,2",88.0,12,"1,8",3.0,140.0,2.0,SE
2022-12-12,"21,8",29,"26,2",86.0,"14,5",0,2.0,120.0,1.0,SE
2022-12-13,,"25,6","24,7",95.0,"4,9","0,4",2.0,220.0,1.0,SW
2022-12-14,"23,3","28,6","26,5",86.0,"116,6",0,4.0,140.0,2.0,SE
2022-12-15,"23,2","31,4",27,82.0,"84,5","0,5",4.0,130.0,2.0,SE
2022-12-16,,32,"28,3",78.0,"1,5","3,8",4.0,130.0,2.0,E 
2022-12-17,24,"32,1","28,8",77.0,"2,3","5,9",5.0,120.0,3.0,SE
2022-12-18,"23,4","27,6","24,5",95.0,"14,5","8,7",2.0,150.0,1.0,C 
